seq,species,y,x
JQ600769,Peromyscus_mexicanus,10.183,-84.23299999999999
JQ600770,Peromyscus_mexicanus,10.183,-84.23299999999999
JQ600771,Peromyscus_mexicanus,10.183,-84.23299999999999
JQ600772,Peromyscus_mexicanus,10.183,-84.23299999999999
JQ600773,Peromyscus_mexicanus,10.183,-84.23299999999999
JQ600774,Peromyscus_mexicanus,10.183,-84.23299999999999
JQ600775,Peromyscus_mexicanus,10.183,-84.23299999999999
JQ600776,Peromyscus_mexicanus,10.183,-84.23299999999999
JQ600777,Peromyscus_stirtoni,14.45,-89.73299999999999
JQ600778,Peromyscus_stirtoni,14.45,-89.73299999999999
JQ600779,Peromyscus_stirtoni,14.45,-89.73299999999999
JQ600780,Peromyscus_stirtoni,14.45,-89.73299999999999
JQ600781,Peromyscus_stirtoni,14.45,-89.73299999999999
JQ600782,Peromyscus_stirtoni,14.45,-89.73299999999999
JQ600783,Peromyscus_stirtoni,14.45,-89.73299999999999
JQ600784,Peromyscus_mexicanus,14.45,-89.73299999999999
JQ600785,Peromyscus_mexicanus,14.533,-91.85
JQ600786,Peromyscus_mexicanus,14.533,-91.85
JQ600787,Peromyscus_mexicanus,14.533,-91.85
JQ600788,Peromyscus_mexicanus,14.533,-91.85
JQ600789,Peromyscus_mexicanus,14.533,-91.85
JQ600790,Peromyscus_mexicanus,14.533,-91.85
JQ600791,Peromyscus_mexicanus,14.533,-91.85
JQ600792,Peromyscus_mexicanus,14.533,-91.85
JQ600793,Peromyscus_mexicanus,14.533,-91.85
JQ600794,Peromyscus_mexicanus,14.533,-91.85
JQ600795,Peromyscus_mexicanus,14.533,-91.85
JQ600796,Peromyscus_mexicanus,14.533,-91.85
JQ600797,Peromyscus_mexicanus,14.533,-91.85
JQ600798,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600799,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600800,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600801,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600802,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600803,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600804,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600805,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600806,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600807,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600808,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600809,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600810,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600811,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600812,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600813,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600814,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600815,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600816,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600817,Peromyscus_guatemalensis,15.732999999999999,-91.51700000000001
JQ600818,Peromyscus_guatemalensis,15.732999999999999,-91.51700000000001
JQ600819,Peromyscus_guatemalensis,15.732999999999999,-91.51700000000001
JQ600820,Peromyscus_guatemalensis,15.732999999999999,-91.51700000000001
JQ600821,Peromyscus_guatemalensis,15.732999999999999,-91.51700000000001
JQ600822,Peromyscus_guatemalensis,15.732999999999999,-91.51700000000001
JQ600823,Peromyscus_guatemalensis,15.732999999999999,-91.51700000000001
JQ600824,Peromyscus_guatemalensis,15.732999999999999,-91.51700000000001
JQ600825,Peromyscus_mayensis,15.732999999999999,-91.51700000000001
JQ600826,Peromyscus_mayensis,15.732999999999999,-91.51700000000001
JQ600827,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600828,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600829,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600830,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600831,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600832,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600833,Peromyscus_guatemalensis,15.717,-91.51700000000001
JQ600834,Peromyscus_guatemalensis,15.732999999999999,-91.51700000000001
JQ600835,Peromyscus_guatemalensis,15.732999999999999,-91.51700000000001
JQ600836,Peromyscus_guatemalensis,15.732999999999999,-91.51700000000001
JQ600837,Peromyscus_guatemalensis,15.732999999999999,-91.51700000000001
JQ600838,Peromyscus_guatemalensis,15.732999999999999,-91.51700000000001
JQ600839,Peromyscus_mayensis,15.732999999999999,-91.51700000000001
JQ600840,Peromyscus_mayensis,15.732999999999999,-91.51700000000001
JQ600841,Peromyscus_mayensis,15.732999999999999,-91.51700000000001
JQ600842,Peromyscus_mayensis,15.732999999999999,-91.51700000000001
JQ600843,Peromyscus_mayensis,15.732999999999999,-91.51700000000001
JQ600844,Peromyscus_mayensis,15.732999999999999,-91.51700000000001
JQ600845,Peromyscus_mayensis,15.732999999999999,-91.51700000000001
JQ600846,Peromyscus_mayensis,15.732999999999999,-91.51700000000001
JQ600847,Peromyscus_mayensis,15.732999999999999,-91.51700000000001
JQ600848,Peromyscus_mayensis,15.732999999999999,-91.51700000000001
JQ600849,Peromyscus_mayensis,15.732999999999999,-91.51700000000001
JQ600850,Peromyscus_guatemalensis,15.732999999999999,-91.51700000000001
JQ600851,Peromyscus_grandis,15.232999999999999,-90.2
JQ600852,Peromyscus_grandis,15.232999999999999,-90.2
JQ600853,Peromyscus_grandis,15.232999999999999,-90.2
JQ600854,Peromyscus_grandis,15.232999999999999,-90.2
JQ600855,Peromyscus_grandis,15.232999999999999,-90.2
JQ600856,Peromyscus_grandis,15.232999999999999,-90.2
JQ600857,Peromyscus_grandis,15.232999999999999,-90.2
JQ600858,Peromyscus_grandis,15.232999999999999,-90.2
JQ600859,Peromyscus_grandis,15.232999999999999,-90.2
JQ600860,Peromyscus_stirtoni,14.95,-89.833
JQ600861,Peromyscus_stirtoni,14.95,-89.833
JQ600862,Peromyscus_grandis,15.232999999999999,-90.2
JQ600863,Peromyscus_grandis,15.232999999999999,-90.2
JQ600864,Peromyscus_grandis,15.232999999999999,-90.2
JQ600865,Peromyscus_grandis,15.232999999999999,-90.2
JQ600866,Peromyscus_grandis,15.232999999999999,-90.2
JQ600867,Peromyscus_grandis,15.232999999999999,-90.2
JQ600868,Peromyscus_stirtoni,14.95,-89.833
JQ600869,Peromyscus_stirtoni,14.95,-89.833
JQ600870,Ototylomys_phyllotis,14.95,-89.833
JQ600871,Ototylomys_phyllotis,15.567,-89.98299999999999
JQ600872,Peromyscus_mexicanus,16.3,-89.333
JQ600873,Peromyscus_mexicanus,16.3,-89.333
JQ600874,Peromyscus_mexicanus,16.3,-89.333
JQ600875,Peromyscus_mexicanus,16.3,-89.333
JQ600876,Ototylomys_phyllotis,16.3,-89.333
JQ600877,Peromyscus_mexicanus,16.3,-89.333
JQ600878,Peromyscus_mexicanus,16.3,-89.333
JQ600879,Peromyscus_mexicanus,16.3,-89.333
JQ600880,Peromyscus_mexicanus,16.3,-89.333
JQ600881,Peromyscus_mexicanus,16.3,-89.333
JQ600882,Peromyscus_mexicanus,16.3,-89.333
JQ600883,Peromyscus_mexicanus,16.3,-89.333
JQ600884,Peromyscus_mexicanus,16.3,-89.333
JQ600885,Peromyscus_mexicanus,16.3,-89.333
JQ600886,Peromyscus_mexicanus,16.3,-89.333
JQ600887,Ototylomys_phyllotis,17.2,-89.617
JQ600888,Ototylomys_phyllotis,17.2,-89.617
JQ600889,Ototylomys_phyllotis,17.2,-89.617
JQ600890,Ototylomys_phyllotis,17.3,-89.617
JQ600891,Ototylomys_phyllotis,17.6,-90.81700000000001
JQ600892,Ototylomys_phyllotis,17.6,-90.81700000000001
JQ600893,Ototylomys_phyllotis,17.6,-90.81700000000001
JQ600894,Ototylomys_phyllotis,17.6,-90.81700000000001
JQ600895,Ototylomys_phyllotis,17.6,-90.81700000000001
JQ600896,Ototylomys_phyllotis,17.6,-90.81700000000001
JQ600897,Ototylomys_phyllotis,17.0,-89.73299999999999
JQ600898,Peromyscus_stirtoni,14.95,-89.833
JQ600899,Ototylomys_phyllotis,14.95,-89.833
JQ600900,Ototylomys_phyllotis,14.95,-89.833
JQ600901,Peromyscus_grandis,15.1,-90.667
JQ600902,Peromyscus_mexicanus,14.567,-90.46700000000001
JQ600903,Peromyscus_mexicanus,14.567,-90.46700000000001
JQ600904,Peromyscus_mexicanus,14.567,-90.46700000000001
JQ600905,Peromyscus_mexicanus,14.567,-90.46700000000001
JQ600906,Peromyscus_mexicanus,14.567,-90.46700000000001
JQ600907,Peromyscus_mexicanus,14.567,-90.46700000000001
JQ600908,Peromyscus_mexicanus,14.567,-90.46700000000001
JQ600909,Peromyscus_mexicanus,14.567,-90.46700000000001
JQ600910,Peromyscus_mexicanus,14.567,-90.46700000000001
JQ600911,Peromyscus_mexicanus,14.567,-90.46700000000001
JQ600912,Peromyscus_grandis,15.1,-90.667
JQ600913,Peromyscus_grandis,15.1,-90.667
JQ600914,Peromyscus_grandis,15.1,-90.667
JQ600915,Peromyscus_grandis,15.1,-90.667
JQ600916,Peromyscus_grandis,15.1,-90.667
JQ600917,Peromyscus_grandis,15.1,-90.667
JQ600918,Peromyscus_grandis,15.1,-90.667
JQ600919,Peromyscus_grandis,15.1,-90.667
JQ600920,Peromyscus_grandis,15.1,-90.667
JQ600921,Peromyscus_grandis,15.1,-90.667
JQ600922,Peromyscus_grandis,15.1,-90.667
JQ600923,Peromyscus_grandis,15.1,-90.667
JQ600924,Peromyscus_grandis,15.1,-90.667
JQ600925,Peromyscus_grandis,15.1,-90.667
JQ600926,Peromyscus_grandis,15.1,-90.667
JQ600927,Peromyscus_grandis,15.1,-90.667
JQ600928,Peromyscus_grandis,15.1,-90.667
JQ600929,Peromyscus_grandis,15.1,-90.667
JQ600930,Peromyscus_grandis,15.1,-90.667
JQ600931,Peromyscus_grandis,15.1,-90.667
JQ600932,Peromyscus_grandis,15.1,-90.667
JQ600933,Peromyscus_grandis,15.1,-90.667
JQ600934,Peromyscus_grandis,15.1,-90.667
JQ600935,Peromyscus_grandis,15.1,-90.667
JQ600936,Peromyscus_grandis,15.1,-90.667
JQ600937,Peromyscus_grandis,15.1,-90.667
JQ600938,Peromyscus_grandis,15.1,-90.667
JQ600939,Peromyscus_grandis,15.1,-90.667
JQ600940,Peromyscus_grandis,15.1,-90.667
JQ600941,Peromyscus_grandis,15.1,-90.667
JQ600942,Peromyscus_grandis,15.1,-90.667
JQ600943,Peromyscus_grandis,15.1,-90.667
JQ600944,Peromyscus_grandis,15.1,-90.667
JQ600945,Peromyscus_grandis,15.1,-90.667
JQ600946,Peromyscus_stirtoni,14.95,-89.833
JQ600947,Peromyscus_grandis,15.1,-90.667
JQ600948,Peromyscus_grandis,15.1,-90.667
JQ600949,Peromyscus_grandis,15.1,-90.667
JQ600950,Peromyscus_grandis,15.1,-90.667
JQ600951,Peromyscus_grandis,15.1,-90.667
JQ600952,Peromyscus_grandis,15.1,-90.667
JQ600953,Peromyscus_grandis,15.1,-90.667
JQ600954,Peromyscus_grandis,15.1,-90.667
JQ600955,Peromyscus_grandis,15.1,-90.667
JQ600956,Peromyscus_grandis,15.1,-90.667
JQ600957,Peromyscus_grandis,15.1,-90.667
JQ600958,Peromyscus_grandis,15.1,-90.667
JQ600959,Peromyscus_grandis,15.1,-90.667
JQ600960,Peromyscus_grandis,15.1,-90.667
JQ600961,Peromyscus_grandis,15.1,-90.667
JQ600962,Peromyscus_grandis,15.1,-90.667
JQ600963,Peromyscus_grandis,15.1,-90.667
JQ600964,Peromyscus_stirtoni,14.95,-89.833
JQ600983,Peromyscus_stirtoni,11.517000000000001,-85.56700000000001
JQ600984,Peromyscus_stirtoni,11.517000000000001,-85.56700000000001
JQ600985,Peromyscus_stirtoni,11.517000000000001,-85.56700000000001
JQ600986,Peromyscus_stirtoni,11.517000000000001,-85.56700000000001
JQ601023,Peromyscus_mexicanus,11.68261,-85.90895
JQ601024,Peromyscus_mexicanus,11.68261,-85.90895
JQ601025,Peromyscus_mexicanus,11.68261,-85.90895
JQ601026,Peromyscus_mexicanus,11.68261,-85.90895
JQ601027,Peromyscus_mexicanus,11.68261,-85.90895
JQ601028,Peromyscus_mexicanus,11.68261,-85.90895
JQ601029,Peromyscus_mexicanus,11.68261,-85.90895
JQ601030,Peromyscus_mexicanus,11.68261,-85.90895
JQ601031,Peromyscus_mexicanus,11.68261,-85.90895
JQ601032,Peromyscus_mexicanus,11.68261,-85.90895
JQ601033,Peromyscus_mexicanus,11.68261,-85.90895
JQ601034,Peromyscus_mexicanus,11.68261,-85.90895
JQ601035,Peromyscus_mexicanus,11.68261,-85.90895
JQ601036,Peromyscus_mexicanus,11.68261,-85.90895
JQ601037,Peromyscus_mexicanus,11.68261,-85.90895
JQ601038,Peromyscus_mexicanus,11.68261,-85.90895
JQ601041,Oryzomys_couesi,19.483,-90.7
JQ601042,Oryzomys_couesi,19.483,-90.7
JQ601043,Oryzomys_couesi,18.133,-92.117
JQ601044,Oligoryzomys_fulvescens,19.883,-89.3
JQ601046,Hylaeamys_perenensis,-0.6829999999999999,-76.433
JQ601048,Neacomys_paracou,4.933,-55.2
JQ601049,Oecomys_auyantepui,4.933,-55.2
JQ601050,Neacomys_paracou,4.933,-55.2
JQ601051,Oecomys_auyantepui,4.933,-55.2
JQ601052,Neacomys_paracou,4.933,-55.2
JQ601053,Neacomys_paracou,4.933,-55.2
JQ601054,Oecomys_auyantepui,4.933,-55.2
JQ601055,Euryoryzomys_macconnelli,4.933,-55.2
JQ601056,Oecomys_auyantepui,4.933,-55.2
JQ601057,Neacomys_paracou,4.933,-55.2
JQ601058,Oecomys_auyantepui,4.95,-55.183
JQ601059,Euryoryzomys_macconnelli,4.933,-55.2
JQ601060,Oecomys_auyantepui,4.933,-55.2
JQ601061,Oecomys_auyantepui,4.933,-55.2
JQ601062,Cerdocyon_thous,6.933,-66.55
JQ601063,Sylvilagus_floridanus,6.05,-67.417
JQ601064,Maxomys_whiteheadi,-0.833,117.0
JQ601065,Maxomys_whiteheadi,-0.833,117.0
JQ601067,Philander_opossum,20.85,-86.9
JQ601068,Oecomys_rex,4.383,-58.867
JQ601069,Marmosa_murina,6.5,-58.217
JQ601070,Rhipidomys_macconnelli,5.382999999999999,-59.967
JQ601072,Rhipidomys_macconnelli,5.2829999999999995,-60.75
JQ601073,Proechimys_cuvieri,5.132999999999999,-59.817
JQ601074,Didelphis_imperfecta,5.117,-59.817
JQ601075,Euryoryzomys_macconnelli,5.067,-59.867
JQ601076,Peromyscus_pectoralis,37.28669,-98.02589
JQ601078,Oecomys_bicolor,-0.6829999999999999,-76.433
JQ601079,Metachirus_nudicaudatus,-0.6829999999999999,-76.433
JQ601081,Proechimys_guyannensis,6.05,-67.417
JQ601082,Trachops_cirrhosus,4.95,-55.183
JQ601083,Saccopteryx_bilineata,4.95,-55.183
JQ601084,Sturnira_tildae,4.95,-55.183
JQ601085,Sturnira_tildae,4.95,-55.183
JQ601086,Artibeus_obscurus,4.95,-55.183
JQ601087,Artibeus_obscurus,4.95,-55.183
JQ601088,Sturnira_tildae,4.95,-55.183
JQ601089,Sturnira_tildae,4.95,-55.183
JQ601090,Artibeus_planirostris,4.95,-55.183
JQ601091,Phyllostomus_hastatus,4.95,-55.183
JQ601092,Tonatia_saurophila,4.95,-55.183
JQ601094,Phyllostomus_elongatus,4.933,-55.2
JQ601095,Sturnira_tildae,4.95,-55.183
JQ601096,Sturnira_tildae,4.95,-55.183
JQ601097,Tonatia_saurophila,4.933,-55.2
JQ601098,Artibeus_planirostris,4.933,-55.2
JQ601100,Choeroniscus_minor,4.933,-55.2
JQ601101,Tonatia_saurophila,4.933,-55.2
JQ601102,Rhinophylla_pumilio,4.933,-55.2
JQ601103,Sturnira_tildae,4.933,-55.2
JQ601104,Tonatia_saurophila,4.933,-55.2
JQ601105,Artibeus_planirostris,4.95,-55.183
JQ601106,Tonatia_saurophila,4.95,-55.183
JQ601108,Carollia_brevicauda,4.933,-55.2
JQ601109,Phyllostomus_hastatus,4.933,-55.2
JQ601110,Sturnira_tildae,4.933,-55.2
JQ601111,Sturnira_tildae,4.933,-55.2
JQ601112,Artibeus_planirostris,4.933,-55.2
JQ601113,Artibeus_planirostris,4.933,-55.2
JQ601114,Artibeus_planirostris,4.933,-55.2
JQ601115,Artibeus_obscurus,4.933,-55.2
JQ601116,Tonatia_saurophila,4.933,-55.2
JQ601117,Trachops_cirrhosus,4.933,-55.2
JQ601118,Sturnira_tildae,4.933,-55.2
JQ601119,Sturnira_tildae,4.933,-55.2
JQ601120,Artibeus_obscurus,4.933,-55.2
JQ601121,Artibeus_planirostris,4.933,-55.2
JQ601122,Carollia_brevicauda,4.933,-55.2
JQ601123,Carollia_brevicauda,4.933,-55.2
JQ601125,Carollia_brevicauda,4.95,-55.183
JQ601126,Sturnira_tildae,4.95,-55.183
JQ601127,Sturnira_tildae,4.95,-55.183
JQ601128,Sturnira_tildae,4.95,-55.183
JQ601129,Artibeus_obscurus,4.95,-55.183
JQ601130,Carollia_brevicauda,4.933,-55.2
JQ601131,Sturnira_tildae,4.933,-55.2
JQ601132,Saccopteryx_bilineata,4.933,-55.2
JQ601133,Saccopteryx_bilineata,4.933,-55.2
JQ601135,Phyllostomus_elongatus,4.933,-55.2
JQ601136,Lophostoma_silvicolum,2.1752599999999997,-56.788000000000004
JQ601138,Rhinophylla_pumilio,2.1752599999999997,-56.788000000000004
JQ601139,Artibeus_planirostris,2.1752599999999997,-56.788000000000004
JQ601140,Artibeus_planirostris,4.933,-55.2
JQ601141,Phyllostomus_elongatus,2.1752599999999997,-56.788000000000004
JQ601142,Lophostoma_silvicolum,2.1752599999999997,-56.788000000000004
JQ601144,Carollia_brevicauda,4.933,-55.2
JQ601145,Artibeus_planirostris,2.1752599999999997,-56.788000000000004
JQ601146,Artibeus_planirostris,2.1752599999999997,-56.788000000000004
JQ601147,Artibeus_planirostris,2.1752599999999997,-56.788000000000004
JQ601148,Euryoryzomys_macconnelli,2.1752599999999997,-56.788000000000004
JQ601149,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601150,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601151,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601152,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601153,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601154,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601155,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601156,Marmosops_parvidens,2.1752599999999997,-56.788000000000004
JQ601157,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601158,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601159,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601160,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601161,Euryoryzomys_macconnelli,2.1752599999999997,-56.788000000000004
JQ601162,Oecomys_auyantepui,2.1752599999999997,-56.788000000000004
JQ601163,Oecomys_auyantepui,2.1752599999999997,-56.788000000000004
JQ601164,Proechimys_cuvieri,2.1752599999999997,-56.788000000000004
JQ601166,Artibeus_obscurus,2.1752599999999997,-56.788000000000004
JQ601167,Carollia_brevicauda,4.933,-55.2
JQ601168,Artibeus_planirostris,2.1752599999999997,-56.788000000000004
JQ601169,Artibeus_planirostris,2.1752599999999997,-56.788000000000004
JQ601170,Artibeus_planirostris,2.1752599999999997,-56.788000000000004
JQ601171,Artibeus_planirostris,2.1752599999999997,-56.788000000000004
JQ601173,Euryoryzomys_macconnelli,2.1752599999999997,-56.788000000000004
JQ601174,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601175,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601176,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601177,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601178,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601179,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601180,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601181,Oecomys_rutilus,2.1752599999999997,-56.788000000000004
JQ601182,Artibeus_lituratus,2.1752599999999997,-56.788000000000004
JQ601184,Platyrrhinus_helleri,2.1752599999999997,-56.788000000000004
JQ601185,Phyllostomus_elongatus,2.1752599999999997,-56.788000000000004
JQ601186,Proechimys_guyannensis,2.1752599999999997,-56.788000000000004
JQ601187,Hylaeamys_megacephalus,2.1752599999999997,-56.788000000000004
JQ601188,Oecomys_auyantepui,2.1752599999999997,-56.788000000000004
JQ601189,Neacomys_paracou,2.1752599999999997,-56.788000000000004
JQ601190,Neacomys_guianae,2.1752599999999997,-56.788000000000004
JQ601191,Proechimys_guyannensis,2.1752599999999997,-56.788000000000004
JQ601192,Proechimys_cuvieri,2.1752599999999997,-56.788000000000004
JQ601195,Platyrrhinus_helleri,2.1752599999999997,-56.788000000000004
JQ601198,Phyllostomus_elongatus,2.1752599999999997,-56.788000000000004
JQ601199,Phyllostomus_elongatus,2.1752599999999997,-56.788000000000004
JQ601200,Proechimys_guyannensis,2.1752599999999997,-56.788000000000004
JQ601201,Myotis_riparius,2.1752599999999997,-56.788000000000004
JQ601202,Trachops_cirrhosus,2.1752599999999997,-56.788000000000004
JQ601203,Lophostoma_silvicolum,2.1752599999999997,-56.788000000000004
JQ601206,Carollia_perspicillata,2.1752599999999997,-56.788000000000004
JQ601207,Proechimys_guyannensis,2.1752599999999997,-56.788000000000004
JQ601208,Artibeus_lituratus,2.289,-56.607
JQ601213,Hylaeamys_megacephalus,2.289,-56.607
JQ601214,Hylaeamys_megacephalus,2.289,-56.607
JQ601215,Euryoryzomys_macconnelli,2.289,-56.607
JQ601216,Proechimys_cuvieri,2.289,-56.607
JQ601217,Gardnerycteris_crenulatum,2.289,-56.607
JQ601218,Artibeus_planirostris,4.933,-55.2
JQ601219,Artibeus_planirostris,2.289,-56.607
JQ601220,Carollia_perspicillata,2.289,-56.607
JQ601221,Lophostoma_silvicolum,2.289,-56.607
JQ601224,Oecomys_auyantepui,2.289,-56.607
JQ601225,Hylaeamys_megacephalus,2.289,-56.607
JQ601226,Artibeus_planirostris,4.933,-55.2
JQ601227,Hylaeamys_megacephalus,2.289,-56.607
JQ601228,Proechimys_cuvieri,2.289,-56.607
JQ601229,Proechimys_cuvieri,2.289,-56.607
JQ601230,Myotis_riparius,2.289,-56.607
JQ601231,Lionycteris_spurrelli,2.289,-56.607
JQ601232,Artibeus_planirostris,2.289,-56.607
JQ601233,Artibeus_obscurus,2.289,-56.607
JQ601234,Lophostoma_silvicolum,2.289,-56.607
JQ601235,Artibeus_planirostris,4.933,-55.2
JQ601236,Carollia_perspicillata,2.289,-56.607
JQ601238,Lophostoma_silvicolum,2.289,-56.607
JQ601239,Lophostoma_silvicolum,2.289,-56.607
JQ601240,Lophostoma_silvicolum,2.289,-56.607
JQ601241,Artibeus_planirostris,2.289,-56.607
JQ601242,Monodelphis_brevicaudata,2.289,-56.607
JQ601243,Euryoryzomys_macconnelli,2.289,-56.607
JQ601244,Hylaeamys_megacephalus,2.289,-56.607
JQ601245,Hylaeamys_megacephalus,2.289,-56.607
JQ601246,Hylaeamys_megacephalus,2.289,-56.607
JQ601247,Euryoryzomys_macconnelli,2.289,-56.607
JQ601248,Hylaeamys_megacephalus,2.289,-56.607
JQ601249,Euryoryzomys_macconnelli,2.289,-56.607
JQ601250,Anoura_geoffroyi,2.289,-56.607
JQ601251,Lophostoma_silvicolum,2.289,-56.607
JQ601252,Artibeus_obscurus,2.289,-56.607
JQ601254,Artibeus_obscurus,4.933,-55.2
JQ601255,Artibeus_planirostris,2.289,-56.607
JQ601256,Artibeus_planirostris,2.289,-56.607
JQ601257,Artibeus_planirostris,2.289,-56.607
JQ601259,Euryoryzomys_macconnelli,2.289,-56.607
JQ601260,Euryoryzomys_macconnelli,2.289,-56.607
JQ601261,Euryoryzomys_macconnelli,2.289,-56.607
JQ601262,Euryoryzomys_macconnelli,2.289,-56.607
JQ601263,Hylaeamys_megacephalus,2.289,-56.607
JQ601264,Hylaeamys_megacephalus,2.289,-56.607
JQ601265,Hylaeamys_megacephalus,2.289,-56.607
